"PREF IBKR","PREF YF","CMON","FF-FR_","BOND_","CRDT SCORE_","EX-DIV DATE","CALL DATE","MATUR DATE","DIV AMOUNT","COUPON","Aug2022_Price","Oct19_Price","CMON OUTS SHARES","CMON SECTOR","LAST PRICE","TIME TO DIV","DIV ADJ.PRICE","Unnamed: 18","Unnamed: 19","Unnamed: 20","Unnamed: 21","Last Price","Oct19_diff","Aug2022_diff","SMA88","SMA268","SMA88 chg","SMA268 chg","6M Low","6M High","1Y Low","1Y High","Div adj.price","COM_LAST_PRICE","COM_52W_LOW","COM_52W_HIGH","COM_6M_PRICE","COM_3M_PRICE","COM_5Y_LOW","COM_5Y_HIGH","COM_MKTCAP","CRDT_SCORE","COM_FEB2020_PRICE","COM_MAR2020_PRICE","COM_5Y_LOW_CHG","COM_5Y_HIGH_CHG","COM_52W_LOW_CHG","COM_52W_HIGH_CHG","COM_6M_CHG","COM_3M_CHG","COM_FEB2020_CHG","COM_MAR2020_CHG","5Y_LOW_SKOR","5Y_HIGH_SKOR","52W_LOW_SKOR","52W_HIGH_SKOR","COM_6M_SKOR","COM_3M_SKOR","FEB2020_SKOR","MAR2020_SKOR","Normalized_5Y_LOW","Normalized_5Y_HIGH","Normalized_52W_LOW","Normalized_52W_HIGH","Normalized_COM_6M","Normalized_COM_3M","Normalized_FEB2020","Normalized_MAR2020"
"RF PRC","RF-C","RF","NFF","","10.500000","07/09/2025","8/15/2029","NONE","0.360000","5.70%","","","898.77","Regionalbank","","23.000000","","","","","","23.890000","","","23.580000","23.900000","1.340000","-0.030000","21.940000","25.560000","16.630000","25.560000","23.620000","21.510000","17.740000","27.960000","24.610000","21.540000","9.790000","27.960000","19.332543","10.500000","16.280000","8.260000","1.197140","-0.230687","0.212514","-0.230687","-0.125965","-0.001393","0.321253","1.604116","","5565.565543","","272.976355","60.125879","54.896711","425.829739","399.348287","","96.216506","","95.637389","57.606479","69.240167","21.322400","26.092094"
"RF PRF","RF-F","RF","NFF","","10.500000","06/02/2025","9/15/2029","NONE","0.430000","6.95%","","","898.77","Regionalbank","","76.000000","","","","","","25.000000","","","","","","","24.200000","26.670000","23.610000","26.670000","24.930000","21.510000","17.740000","27.960000","24.610000","21.540000","9.790000","27.960000","19.332543","10.500000","16.280000","8.260000","1.197140","-0.230687","0.212514","-0.230687","-0.125965","-0.001393","0.321253","1.604116","","5565.565543","","272.976355","60.125879","54.896711","425.829739","399.348287","","96.216506","","95.637389","57.606479","69.240167","21.322400","26.092094"
"RITM PRA","RITM-A","RITM","FF","","8.000000","07/25/2025","8/15/2024","NONE","0.640000","7.50%","","","529.83","Reit","","39.000000","","","","","","25.440000","","","25.310000","25.360000","0.500000","0.320000","24.360000","26.220000","22.000000","26.220000","25.080000","11.290000","9.130000","12.200000","11.050000","11.770000","6.380000","12.200000","5.981781","8.000000","","","0.769592","-0.074590","0.236583","-0.074590","0.021719","-0.040782","","","","26.805969","","26.946939","74.509485","51.745279","","","","1.458600","","10.342157","71.148156","65.322733","",""
"RITM PRB","RITM-B","RITM","FF","","8.000000","07/25/2025","8/15/2024","NONE","0.630000","7.13%","","","529.83","Reit","","39.000000","","","","","","25.410000","","","25.190000","25.220000","0.870000","0.740000","24.070000","25.860000","21.410000","25.860000","25.050000","11.290000","9.130000","12.200000","11.050000","11.770000","6.380000","12.200000","5.981781","8.000000","","","0.769592","-0.074590","0.236583","-0.074590","0.021719","-0.040782","","","","26.805969","","26.946939","74.509485","51.745279","","","","1.458600","","10.342157","71.148156","65.322733","",""
"RITM PRC","RITM-C","RITM","FF","","8.000000","07/25/2025","2/15/2025","NONE","0.590000","6.38%","","","529.83","Reit","","39.000000","","","","","","24.610000","","","24.630000","24.310000","-0.080000","1.230000","22.800000","25.180000","18.550000","25.180000","24.280000","11.290000","9.130000","12.200000","11.050000","11.770000","6.380000","12.200000","5.981781","8.000000","","","0.769592","-0.074590","0.236583","-0.074590","0.021719","-0.040782","","","","26.805969","","26.946939","74.509485","51.745279","","","","1.458600","","10.342157","71.148156","65.322733","",""
"RITM PRD","RITM-D","RITM","NFF","","8.000000","07/25/2025","11/15/2026","NONE","0.440000","7.00%","","","529.83","Reit","","39.000000","","","","","","24.040000","","","23.970000","23.850000","0.270000","0.810000","22.330000","24.700000","19.550000","25.260000","23.790000","11.290000","9.130000","12.200000","11.050000","11.770000","6.380000","12.200000","5.981781","8.000000","","","0.769592","-0.074590","0.236583","-0.074590","0.021719","-0.040782","","","","26.805969","","26.946939","74.509485","51.745279","","","","1.458600","","10.342157","71.148156","65.322733","",""
"RIV PRA","RIV-A","RIV","","","12.000000","08/01/2025","5/15/2027","NONE","0.380000","6.00%","25.010000","22.060000","21.47","Cef","","46.000000","","","","","","22.790000","0.730000","-2.220000","23.300000","23.430000","-2.200000","-2.710000","22.090000","24.800000","21.890000","24.800000","22.600000","12.040000","10.110000","12.960000","12.100000","11.750000","9.620000","18.750000","0.258499","12.000000","17.180000","11.160000","0.251559","-0.357867","0.190900","-0.070988","-0.004959","0.024681","-0.299185","0.078853","","4640.321125","","26.856311","71.911191","56.982812","267.659616","150.802231","","80.387290","","10.310737","68.701950","71.833326","13.773851","10.475297"
"RJF PRB","RJF-B","RJF","","","9.500000","06/13/2025","7/1/2026","NONE","0.400000","6.38%","","","201.75","Assetmanagement","","87.000000","","","","","","25.200000","","","25.250000","25.230000","-0.210000","-0.110000","24.760000","26.450000","24.600000","26.450000","25.190000","145.620000","104.230000","174.320000","157.900000","144.470000","28.880000","174.320000","29.378835","9.500000","41.880000","27.300000","4.042244","-0.164640","0.397103","-0.164640","-0.077771","0.007960","2.477077","4.334066","","5320.534894","","263.203374","64.819723","55.645019","1161.426669","844.201505","","92.024486","","92.249222","62.025573","70.170362","56.428203","54.043382"
"RLJ PRA","RLJ-A","RLJ","","","8.000000","06/27/2025","NONE","NONE","0.490000","7.80%","26.330000","23.550000","151.76","Reit","","11.000000","","","","","","24.340000","0.790000","-1.990000","24.630000","25.120000","-1.190000","-3.100000","22.800000","26.630000","22.800000","26.630000","23.910000","7.050000","6.160000","10.840000","10.580000","8.960000","6.160000","17.510000","1.069908","8.000000","16.130000","4.660000","0.144481","-0.597373","0.144481","-0.349631","-0.333648","-0.213170","-0.562926","0.512876","5.691310","2897.893992","5.691310","225.939613","49.873424","37.952836","155.169487","221.527454","97.543318","50.577593","97.543318","79.330356","47.954140","48.177833","8.405346","14.919148"
"RPT PRC","RPT-C","RPT","NFF","","8.000000","07/30/2025","5/15/2030","NONE","0.490000","9.88%","","","45.42","Reit","","44.000000","","","","","","25.100000","","","","","","","24.220000","25.500000","24.220000","25.500000","24.850000","2.690000","2.280000","3.860000","2.860000","3.020000","2.280000","14.740000","0.122180","8.000000","","","0.179825","-0.817503","0.179825","-0.303109","-0.059441","-0.109272","","","","1296.427352","","244.336898","66.604975","46.265532","","","","23.179468","","85.708457","63.706328","58.511052","",""
"RWAYL","RWAYL","RWAY","","BB","8.000000","05/15/2025","7/28/2024","7/28/2027","0.470000","7.50%","25.400000","24.300000","37.35","Creditservices","","58.000000","","","","","","25.070000","0.770000","-0.330000","25.030000","25.030000","0.170000","0.170000","24.580000","25.440000","23.840000","25.440000","24.900000","9.900000","8.350000","12.090000","10.440000","10.890000","8.350000","14.920000","0.369765","8.000000","","","0.185629","-0.336461","0.185629","-0.181141","-0.051724","-0.090909","","","","4796.048138","","257.460823","67.356509","47.734676","","","","83.051491","","90.258353","64.413872","60.337293","",""
"RWAYZ","RWAYZ","RWAY","","BB","8.000000","05/15/2025","12/31/2024","12/31/2027","0.500000","8.00%","","24.520000","37.35","Creditservices","","58.000000","","","","","","25.080000","0.560000","","25.180000","25.210000","-0.400000","-0.510000","24.830000","25.510000","24.130000","25.700000","24.900000","9.900000","8.350000","12.090000","10.440000","10.890000","8.350000","14.920000","0.369765","8.000000","","","0.185629","-0.336461","0.185629","-0.181141","-0.051724","-0.090909","","","","4796.048138","","257.460823","67.356509","47.734676","","","","83.051491","","90.258353","64.413872","60.337293","",""
"RWT PRA","RWT-A","RWT","NFF","","8.000000","06/27/2025","4/15/2028","NONE","0.630000","10.00%","","","132.98","Reit","","11.000000","","","","","","24.560000","","","24.670000","25.200000","-0.440000","-2.530000","20.770000","26.500000","20.770000","26.500000","24.010000","5.750000","4.680000","8.150000","6.970000","6.380000","4.680000","14.170000","0.764635","8.000000","17.510000","4.850000","0.228632","-0.594213","0.228632","-0.294479","-0.175036","-0.098746","-0.671616","0.185567","","2920.881814","","247.749758","55.346670","47.107653","108.811334","168.191581","","50.970872","","86.891652","53.107015","59.557863","6.192938","11.567916"
"RWTN","RWTN","RWT","","BB","8.000000","05/15/2025","3/1/2026","3/1/2029","0.570000","9.13%","","","132.98","Reit","","58.000000","","","","","","24.570000","","","24.670000","25.040000","-0.410000","-1.870000","22.480000","25.890000","22.480000","27.100000","24.370000","5.750000","4.680000","8.150000","6.970000","6.380000","4.680000","14.170000","0.764635","8.000000","17.510000","4.850000","0.228632","-0.594213","0.228632","-0.294479","-0.175036","-0.098746","-0.671616","0.185567","","2920.881814","","247.749758","55.346670","47.107653","108.811334","168.191581","","50.970872","","86.891652","53.107015","59.557863","6.192938","11.567916"
"RWTO","RWTO","RWT","","BB","8.000000","05/15/2025","9/1/2026","9/1/2029","0.560000","9.00%","","","132.98","Reit","","58.000000","","","","","","24.610000","","","","","","","22.250000","26.000000","22.250000","26.000000","24.410000","5.750000","4.680000","8.150000","6.970000","6.380000","4.680000","14.170000","0.764635","8.000000","17.510000","4.850000","0.228632","-0.594213","0.228632","-0.294479","-0.175036","-0.098746","-0.671616","0.185567","","2920.881814","","247.749758","55.346670","47.107653","108.811334","168.191581","","50.970872","","86.891652","53.107015","59.557863","6.192938","11.567916"
"RWTP","RWTP","RWT","","","8.000000","05/15/2025","3/1/2027","3/1/2030","0.850000","9.13%","","","132.98","Reit","","58.000000","","","","","","24.350000","","","","","","","22.700000","25.250000","22.700000","25.250000","24.050000","5.750000","4.680000","8.150000","6.970000","6.380000","4.680000","14.170000","0.764635","8.000000","17.510000","4.850000","0.228632","-0.594213","0.228632","-0.294479","-0.175036","-0.098746","-0.671616","0.185567","","2920.881814","","247.749758","55.346670","47.107653","108.811334","168.191581","","50.970872","","86.891652","53.107015","59.557863","6.192938","11.567916"
"RZB","RZB","RGA","NFF","","12.000000","05/30/2025","6/15/2026","6/15/2056","0.360000","5.75%","","","66.07","Insurance","","73.000000","","","","","","24.660000","","","24.760000","24.910000","-0.420000","-0.990000","24.110000","26.000000","23.440000","26.470000","24.590000","196.940000","159.250000","233.810000","209.190000","193.080000","66.990000","233.810000","13.011826","12.000000","152.620000","60.660000","1.939842","-0.157692","0.236672","-0.157692","-0.058559","0.019992","0.290394","2.246621","","5365.013914","","265.621122","66.690814","56.607643","415.300350","504.046222","","92.785440","","93.087424","63.787142","71.366966","20.819893","32.670539"
"RZC","RZC","RGA","NFF","","12.000000","06/27/2025","10/15/2027","10/15/2052","0.450000","7.13%","","","66.07","Insurance","","11.000000","","","","","","25.400000","","","25.780000","26.130000","-1.490000","-2.800000","24.740000","27.170000","24.740000","29.200000","25.000000","196.940000","159.250000","233.810000","209.190000","193.080000","66.990000","233.810000","13.011826","12.000000","152.620000","60.660000","1.939842","-0.157692","0.236672","-0.157692","-0.058559","0.019992","0.290394","2.246621","","5365.013914","","265.621122","66.690814","56.607643","415.300350","504.046222","","92.785440","","93.087424","63.787142","71.366966","20.819893","32.670539"
"SACH PRA","SACH-A","SACH","","","8.000000","06/13/2025","6/29/2026","NONE","0.480000","7.75%","24.150000","19.690000","47.31","Reit","","87.000000","","","","","","15.650000","-4.040000","-8.500000","15.660000","19.010000","-0.040000","-17.660000","12.540000","23.780000","12.540000","25.060000","15.630000","1.199200","0.800600","3.070000","1.240000","1.160000","0.800600","6.549600","0.056734","8.000000","4.250000","1.990000","0.497877","-0.816905","0.497877","-0.609381","-0.032903","0.033793","-0.717835","-0.397387","","1300.781800","","123.220956","69.189556","57.711867","89.098103","91.496932","","23.253965","","43.719119","66.139623","72.739588","5.252139","6.748991"
"SAJ","SAJ","SAR","","BB","8.000000","05/15/2025","10/27/2024","10/31/2027","0.500000","8.00%","","24.680000","15.36","Assetmanagement","","58.000000","","","","","","25.600000","0.920000","","25.380000","25.280000","0.860000","1.260000","24.740000","25.940000","24.280000","26.490000","25.420000","24.170000","21.100000","26.490000","24.070000","24.010000","15.000000","30.250000","0.371251","8.000000","27.450000","11.860000","0.611333","-0.200992","0.145498","-0.087580","0.004155","0.006664","-0.119490","1.037943","","5781.598739","5.729694","27.271027","72.798766","55.541309","275.442141","307.088664","","99.912434","98.194446","10.454514","69.537572","70.041444","14.145266","20.295182"
"SAT","SAT","SAR","","BB","8.000000","05/15/2025","4/27/2024","4/30/2027","0.380000","6.00%","24.990000","23.300000","15.36","Assetmanagement","","58.000000","","","","","","24.670000","1.370000","-0.320000","24.560000","24.450000","0.450000","0.900000","23.910000","25.160000","22.950000","25.160000","24.530000","24.170000","21.100000","26.490000","24.070000","24.010000","15.000000","30.250000","0.371251","8.000000","27.450000","11.860000","0.611333","-0.200992","0.145498","-0.087580","0.004155","0.006664","-0.119490","1.037943","","5781.598739","5.729694","27.271027","72.798766","55.541309","275.442141","307.088664","","99.912434","98.194446","10.454514","69.537572","70.041444","14.145266","20.295182"
"SAY","SAY","SAR","","BB","8.000000","05/15/2025","12/13/2024","12/31/2027","0.510000","8.13%","","25.010000","15.36","Assetmanagement","","58.000000","","","","","","25.370000","0.360000","","25.330000","25.300000","0.160000","0.300000","24.900000","25.980000","24.640000","25.980000","25.190000","24.170000","21.100000","26.490000","24.070000","24.010000","15.000000","30.250000","0.371251","8.000000","27.450000","11.860000","0.611333","-0.200992","0.145498","-0.087580","0.004155","0.006664","-0.119490","1.037943","","5781.598739","5.729694","27.271027","72.798766","55.541309","275.442141","307.088664","","99.912434","98.194446","10.454514","69.537572","70.041444","14.145266","20.295182"
"SAZ","SAZ","SAR","","BB","8.000000","05/15/2025","4/14/2025","4/15/2028","0.530000","8.50%","","25.030000","15.36","Assetmanagement","","58.000000","","","","","","25.220000","0.190000","","25.320000","25.420000","-0.400000","-0.790000","24.900000","26.000000","24.780000","26.000000","25.030000","24.170000","21.100000","26.490000","24.070000","24.010000","15.000000","30.250000","0.371251","8.000000","27.450000","11.860000","0.611333","-0.200992","0.145498","-0.087580","0.004155","0.006664","-0.119490","1.037943","","5781.598739","5.729694","27.271027","72.798766","55.541309","275.442141","307.088664","","99.912434","98.194446","10.454514","69.537572","70.041444","14.145266","20.295182"
"SB PRC","SB-C","SB","","","8.000000","07/16/2025","5/31/2019","NONE","0.500000","8.00%","25.200000","24.980000","105.27","Marineshipping","","30.000000","","","","","","25.650000","0.670000","0.450000","25.370000","25.540000","1.090000","0.440000","24.850000","26.500000","24.310000","26.500000","25.320000","3.880000","3.015000","6.220000","3.570000","3.770000","0.823200","6.330000","0.408448","8.000000","1.270000","1.010000","3.713314","-0.387046","0.286899","-0.376206","0.086835","0.029178","2.055118","2.841584","","4428.040508","","215.430564","80.851331","57.342598","1017.448362","600.997274","","76.755562","","75.687003","77.118789","72.280563","49.556948","38.762226"
"SB PRD","SB-D","SB","","","8.000000","07/16/2025","6/30/2019","NONE","0.500000","8.00%","","","105.27","Marineshipping","","30.000000","","","","","","25.350000","","","25.360000","25.620000","-0.030000","-1.030000","24.170000","26.140000","24.170000","26.900000","25.020000","3.880000","3.015000","6.220000","3.570000","3.770000","0.823200","6.330000","0.408448","8.000000","1.270000","1.010000","3.713314","-0.387046","0.286899","-0.376206","0.086835","0.029178","2.055118","2.841584","","4428.040508","","215.430564","80.851331","57.342598","1017.448362","600.997274","","76.755562","","75.687003","77.118789","72.280563","49.556948","38.762226"
"SCCC","SCCC","SACH","","BB","8.000000","06/13/2025","9/30/2022","9/30/2025","0.480000","7.75%","25.200000","23.660000","47.31","Reit","","87.000000","","","","","","24.890000","1.230000","-0.310000","24.790000","24.760000","0.410000","0.540000","23.990000","25.470000","23.080000","25.470000","24.870000","1.199200","0.800600","3.070000","1.240000","1.160000","0.800600","6.549600","0.056734","8.000000","4.250000","1.990000","0.497877","-0.816905","0.497877","-0.609381","-0.032903","0.033793","-0.717835","-0.397387","","1300.781800","","123.220956","69.189556","57.711867","89.098103","91.496932","","23.253965","","43.719119","66.139623","72.739588","5.252139","6.748991"
"SCCD","SCCD","SACH","","","8.000000","06/13/2025","9/20/2023","9/30/2026","0.380000","6.00%","23.820000","21.500000","47.31","Reit","","87.000000","","","","","","21.520000","0.020000","-2.300000","20.930000","21.540000","2.800000","-0.090000","19.000000","23.100000","19.000000","23.260000","21.510000","1.199200","0.800600","3.070000","1.240000","1.160000","0.800600","6.549600","0.056734","8.000000","4.250000","1.990000","0.497877","-0.816905","0.497877","-0.609381","-0.032903","0.033793","-0.717835","-0.397387","","1300.781800","","123.220956","69.189556","57.711867","89.098103","91.496932","","23.253965","","43.719119","66.139623","72.739588","5.252139","6.748991"
"SCCE","SCCE","SACH","","BB","8.000000","06/13/2025","3/9/2024","3/30/2027","0.380000","6.00%","23.080000","20.880000","47.31","Reit","","87.000000","","","","","","19.200000","-1.680000","-3.880000","19.440000","20.700000","-1.220000","-7.230000","18.050000","22.530000","18.050000","23.330000","19.190000","1.199200","0.800600","3.070000","1.240000","1.160000","0.800600","6.549600","0.056734","8.000000","4.250000","1.990000","0.497877","-0.816905","0.497877","-0.609381","-0.032903","0.033793","-0.717835","-0.397387","","1300.781800","","123.220956","69.189556","57.711867","89.098103","91.496932","","23.253965","","43.719119","66.139623","72.739588","5.252139","6.748991"
