"PREF IBKR","CMON","BOND_","CRDT SCORE_","EX-DIV DATE","CALL DATE","MATUR DATE","DIV AMOUNT","COUPON","Aug2022_Price","Oct19_Price","CGRUP","Last Price","Oct19_diff","Aug2022_diff","SMA88","SMA268","SMA88 chg","SMA268 chg","6M Low","6M High","1Y Low","1Y High","TIME TO DIV","Div adj.price","COM_LAST_PRICE","COM_52W_LOW","COM_52W_HIGH","COM_6M_PRICE","COM_3M_PRICE","COM_5Y_LOW","COM_5Y_HIGH","COM_MKTCAP","CRDT_SCORE","COM_FEB2020_PRICE","COM_MAR2020_PRICE","COM_5Y_LOW_CHG","COM_5Y_HIGH_CHG","COM_52W_LOW_CHG","COM_52W_HIGH_CHG","COM_6M_CHG","COM_3M_CHG","COM_FEB2020_CHG","COM_MAR2020_CHG","5Y_LOW_SKOR","5Y_HIGH_SKOR","52W_LOW_SKOR","52W_HIGH_SKOR","COM_6M_SKOR","COM_3M_SKOR","FEB2020_SKOR","MAR2020_SKOR","Normalized_5Y_LOW","Normalized_5Y_HIGH","Normalized_52W_LOW","Normalized_52W_HIGH","Normalized_COM_6M","Normalized_COM_3M","Normalized_FEB2020","Normalized_MAR2020","52W_HIGH_CHG","5Y_HIGH_CHG","52W_LOW_CHG","5Y_LOW_CHG","5Y_CHG","5Y CHG SKOR","52W_CHG","52W CHG SKOR","TOTAL_HIGH_SCORE","3M_PERF","6M_PERF","RECENT_TOTAL","MKTCAP_NORM","CRDT_NORM","SOLIDITY_SCORE","H2020_SKOR","H2020_NORM","L2020_SKOR","L2020_NORM","COM_6M_NORM","COM_3M_NORM","MKTCAP_RANGE"
"PSA PRF","PSA","","13.5","12/12/2024","","","0.320000","5.15%","25.840000","20.870000","c500","20.400000","-0.470000","-5.440000","21.220000","22.740000","-3.860000","-10.300000","19.870000","25.110000","19.870000","25.110000","84.000000","20.380000","294.890000","256.600000","369.990000","313.360000","300.410000","183.220000","421.760000","51.740000","13.500000","226.420000","171.220000","0.609486","-0.300811","0.149221","-0.202978","-0.058942","-0.018375","0.302403","0.722287","58.758869","62.927020","21.937646","71.731939","-0.624665","-0.450824","65.119025","49.318999","70.157666","86.798816","4.645075","48.800765","53.156190","54.762105","31.102729","17.578778","-0.202978","-0.300811","0.149221","0.609486","0.609486","17.617219","0.149221","23.454109","67.329479","-0.018375","-0.058942","-0.077317","77.278400","65.350000","71.486957","60.942447","77.964158","64.797562","86.240573","58.947907","60.554887","<1B USD"
"PSA PRG","PSA","","13.5","12/12/2024","","","0.320000","5.05%","25.870000","21.110000","c500","20.050000","-1.060000","-5.820000","21.040000","22.530000","-4.700000","-11.020000","19.960000","25.000000","19.960000","25.060000","84.000000","20.030000","294.890000","256.600000","369.990000","313.360000","300.410000","183.220000","421.760000","51.740000","13.500000","226.420000","171.220000","0.609486","-0.300811","0.149221","-0.202978","-0.058942","-0.018375","0.302403","0.722287","58.758869","62.927020","21.937646","71.731939","-0.624665","-0.450824","65.119025","49.318999","70.157666","86.798816","4.645075","48.800765","53.156190","54.762105","31.102729","17.578778","-0.202978","-0.300811","0.149221","0.609486","0.609486","17.617219","0.149221","23.454109","67.329479","-0.018375","-0.058942","-0.077317","77.278400","65.350000","71.486957","60.942447","77.964158","64.797562","86.240573","58.947907","60.554887","<1B USD"
"PSA PRH","PSA","","13.5","12/12/2024","","","0.350000","5.60%","26.960000","22.760000","c550","22.350000","-0.410000","-4.610000","23.120000","24.240000","-3.330000","-7.810000","20.850000","25.700000","20.850000","25.950000","84.000000","22.330000","294.890000","256.600000","369.990000","313.360000","300.410000","183.220000","421.760000","51.740000","13.500000","226.420000","171.220000","0.609486","-0.300811","0.149221","-0.202978","-0.058942","-0.018375","0.302403","0.722287","58.758869","62.927020","21.937646","71.731939","-0.624665","-0.450824","65.119025","49.318999","70.157666","86.798816","4.645075","48.800765","53.156190","54.762105","31.102729","17.578778","-0.202978","-0.300811","0.149221","0.609486","0.609486","17.617219","0.149221","23.454109","67.329479","-0.018375","-0.058942","-0.077317","77.278400","65.350000","71.486957","60.942447","77.964158","64.797562","86.240573","58.947907","60.554887","<1B USD"
"PSA PRI","PSA","","13.5","12/12/2024","","","0.300000","4.88%","25.800000","19.440000","c475","19.100000","-0.340000","-6.700000","20.000000","21.480000","-4.520000","-11.070000","18.980000","23.720000","18.980000","23.940000","84.000000","19.080000","294.890000","256.600000","369.990000","313.360000","300.410000","183.220000","421.760000","51.740000","13.500000","226.420000","171.220000","0.609486","-0.300811","0.149221","-0.202978","-0.058942","-0.018375","0.302403","0.722287","58.758869","62.927020","21.937646","71.731939","-0.624665","-0.450824","65.119025","49.318999","70.157666","86.798816","4.645075","48.800765","53.156190","54.762105","31.102729","17.578778","-0.202978","-0.300811","0.149221","0.609486","0.609486","17.617219","0.149221","23.454109","67.329479","-0.018375","-0.058942","-0.077317","77.278400","65.350000","71.486957","60.942447","77.964158","64.797562","86.240573","58.947907","60.554887","<1B USD"
"PSA PRJ","PSA","","13.5","12/12/2024","","","0.290000","4.70%","25.080000","18.250000","c475","18.390000","0.140000","-6.690000","19.270000","20.600000","-4.580000","-10.710000","18.330000","23.210000","17.940000","23.210000","84.000000","18.370000","294.890000","256.600000","369.990000","313.360000","300.410000","183.220000","421.760000","51.740000","13.500000","226.420000","171.220000","0.609486","-0.300811","0.149221","-0.202978","-0.058942","-0.018375","0.302403","0.722287","58.758869","62.927020","21.937646","71.731939","-0.624665","-0.450824","65.119025","49.318999","70.157666","86.798816","4.645075","48.800765","53.156190","54.762105","31.102729","17.578778","-0.202978","-0.300811","0.149221","0.609486","0.609486","17.617219","0.149221","23.454109","67.329479","-0.018375","-0.058942","-0.077317","77.278400","65.350000","71.486957","60.942447","77.964158","64.797562","86.240573","58.947907","60.554887","<1B USD"
"PSA PRK","PSA","","13.5","12/12/2024","","","0.300000","4.75%","25.800000","18.400000","c475","18.570000","0.170000","-7.230000","19.490000","20.790000","-4.710000","-10.670000","18.450000","23.170000","18.160000","23.210000","84.000000","18.550000","294.890000","256.600000","369.990000","313.360000","300.410000","183.220000","421.760000","51.740000","13.500000","226.420000","171.220000","0.609486","-0.300811","0.149221","-0.202978","-0.058942","-0.018375","0.302403","0.722287","58.758869","62.927020","21.937646","71.731939","-0.624665","-0.450824","65.119025","49.318999","70.157666","86.798816","4.645075","48.800765","53.156190","54.762105","31.102729","17.578778","-0.202978","-0.300811","0.149221","0.609486","0.609486","17.617219","0.149221","23.454109","67.329479","-0.018375","-0.058942","-0.077317","77.278400","65.350000","71.486957","60.942447","77.964158","64.797562","86.240573","58.947907","60.554887","<1B USD"
"PSA PRL","PSA","","13.5","12/12/2024","","","0.290000","4.63%","24.840000","18.170000","c450","18.110000","-0.060000","-6.730000","19.060000","20.290000","-4.960000","-10.750000","17.520000","22.750000","17.520000","22.890000","84.000000","18.090000","294.890000","256.600000","369.990000","313.360000","300.410000","183.220000","421.760000","51.740000","13.500000","226.420000","171.220000","0.609486","-0.300811","0.149221","-0.202978","-0.058942","-0.018375","0.302403","0.722287","58.758869","62.927020","21.937646","71.731939","-0.624665","-0.450824","65.119025","49.318999","70.157666","86.798816","4.645075","48.800765","53.156190","54.762105","31.102729","17.578778","-0.202978","-0.300811","0.149221","0.609486","0.609486","17.617219","0.149221","23.454109","67.329479","-0.018375","-0.058942","-0.077317","77.278400","65.350000","71.486957","60.942447","77.964158","64.797562","86.240573","58.947907","60.554887","<1B USD"
"PSA PRM","PSA","","13.5","12/12/2024","","","0.260000","4.13%","22.790000","16.050000","c400","16.250000","0.200000","-6.540000","17.070000","18.290000","-4.810000","-11.150000","16.160000","20.750000","15.820000","20.790000","84.000000","16.230000","294.890000","256.600000","369.990000","313.360000","300.410000","183.220000","421.760000","51.740000","13.500000","226.420000","171.220000","0.609486","-0.300811","0.149221","-0.202978","-0.058942","-0.018375","0.302403","0.722287","58.758869","62.927020","21.937646","71.731939","-0.624665","-0.450824","65.119025","49.318999","70.157666","86.798816","4.645075","48.800765","53.156190","54.762105","31.102729","17.578778","-0.202978","-0.300811","0.149221","0.609486","0.609486","17.617219","0.149221","23.454109","67.329479","-0.018375","-0.058942","-0.077317","77.278400","65.350000","71.486957","60.942447","77.964158","64.797562","86.240573","58.947907","60.554887","<1B USD"
"PSA PRN","PSA","","13.5","12/12/2024","","","0.240000","3.88%","21.020000","15.120000","c400","15.160000","0.040000","-5.860000","16.010000","17.040000","-5.300000","-11.020000","15.120000","19.230000","14.900000","19.230000","84.000000","15.140000","294.890000","256.600000","369.990000","313.360000","300.410000","183.220000","421.760000","51.740000","13.500000","226.420000","171.220000","0.609486","-0.300811","0.149221","-0.202978","-0.058942","-0.018375","0.302403","0.722287","58.758869","62.927020","21.937646","71.731939","-0.624665","-0.450824","65.119025","49.318999","70.157666","86.798816","4.645075","48.800765","53.156190","54.762105","31.102729","17.578778","-0.202978","-0.300811","0.149221","0.609486","0.609486","17.617219","0.149221","23.454109","67.329479","-0.018375","-0.058942","-0.077317","77.278400","65.350000","71.486957","60.942447","77.964158","64.797562","86.240573","58.947907","60.554887","<1B USD"
"PSA PRO","PSA","","13.5","12/12/2024","11/17/2025","","0.240000","3.90%","20.290000","15.530000","c400","15.270000","-0.260000","-5.020000","16.080000","17.110000","-5.010000","-10.750000","15.150000","19.130000","15.100000","19.130000","84.000000","15.250000","294.890000","256.600000","369.990000","313.360000","300.410000","183.220000","421.760000","51.740000","13.500000","226.420000","171.220000","0.609486","-0.300811","0.149221","-0.202978","-0.058942","-0.018375","0.302403","0.722287","58.758869","62.927020","21.937646","71.731939","-0.624665","-0.450824","65.119025","49.318999","70.157666","86.798816","4.645075","48.800765","53.156190","54.762105","31.102729","17.578778","-0.202978","-0.300811","0.149221","0.609486","0.609486","17.617219","0.149221","23.454109","67.329479","-0.018375","-0.058942","-0.077317","77.278400","65.350000","71.486957","60.942447","77.964158","64.797562","86.240573","58.947907","60.554887","<1B USD"
"PSA PRP","PSA","","13.5","12/12/2024","","","0.250000","4.00%","20.880000","15.540000","c400","15.700000","0.160000","-5.180000","16.430000","17.580000","-4.460000","-10.690000","15.390000","19.960000","15.370000","19.990000","84.000000","15.680000","294.890000","256.600000","369.990000","313.360000","300.410000","183.220000","421.760000","51.740000","13.500000","226.420000","171.220000","0.609486","-0.300811","0.149221","-0.202978","-0.058942","-0.018375","0.302403","0.722287","58.758869","62.927020","21.937646","71.731939","-0.624665","-0.450824","65.119025","49.318999","70.157666","86.798816","4.645075","48.800765","53.156190","54.762105","31.102729","17.578778","-0.202978","-0.300811","0.149221","0.609486","0.609486","17.617219","0.149221","23.454109","67.329479","-0.018375","-0.058942","-0.077317","77.278400","65.350000","71.486957","60.942447","77.964158","64.797562","86.240573","58.947907","60.554887","<1B USD"
"PSA PRQ","PSA","","13.5","12/12/2024","","","0.250000","3.95%","20.840000","15.310000","c400","15.550000","0.240000","-5.290000","16.170000","17.290000","-3.820000","-10.070000","15.410000","19.470000","15.170000","19.470000","84.000000","15.530000","294.890000","256.600000","369.990000","313.360000","300.410000","183.220000","421.760000","51.740000","13.500000","226.420000","171.220000","0.609486","-0.300811","0.149221","-0.202978","-0.058942","-0.018375","0.302403","0.722287","58.758869","62.927020","21.937646","71.731939","-0.624665","-0.450824","65.119025","49.318999","70.157666","86.798816","4.645075","48.800765","53.156190","54.762105","31.102729","17.578778","-0.202978","-0.300811","0.149221","0.609486","0.609486","17.617219","0.149221","23.454109","67.329479","-0.018375","-0.058942","-0.077317","77.278400","65.350000","71.486957","60.942447","77.964158","64.797562","86.240573","58.947907","60.554887","<1B USD"
"PSA PRR","PSA","","13.5","12/12/2024","","","0.250000","4.00%","20.780000","15.590000","c400","15.690000","0.100000","-5.090000","16.410000","17.640000","-4.390000","-11.060000","15.570000","20.160000","15.380000","20.160000","84.000000","15.670000","294.890000","256.600000","369.990000","313.360000","300.410000","183.220000","421.760000","51.740000","13.500000","226.420000","171.220000","0.609486","-0.300811","0.149221","-0.202978","-0.058942","-0.018375","0.302403","0.722287","58.758869","62.927020","21.937646","71.731939","-0.624665","-0.450824","65.119025","49.318999","70.157666","86.798816","4.645075","48.800765","53.156190","54.762105","31.102729","17.578778","-0.202978","-0.300811","0.149221","0.609486","0.609486","17.617219","0.149221","23.454109","67.329479","-0.018375","-0.058942","-0.077317","77.278400","65.350000","71.486957","60.942447","77.964158","64.797562","86.240573","58.947907","60.554887","<1B USD"
"PSA PRS","PSA","","13.5","12/12/2024","","","0.260000","4.10%","21.150000","15.830000","c400","16.040000","0.210000","-5.110000","16.780000","18.050000","-4.420000","-11.150000","14.180000","20.440000","14.180000","20.470000","84.000000","16.020000","294.890000","256.600000","369.990000","313.360000","300.410000","183.220000","421.760000","51.740000","13.500000","226.420000","171.220000","0.609486","-0.300811","0.149221","-0.202978","-0.058942","-0.018375","0.302403","0.722287","58.758869","62.927020","21.937646","71.731939","-0.624665","-0.450824","65.119025","49.318999","70.157666","86.798816","4.645075","48.800765","53.156190","54.762105","31.102729","17.578778","-0.202978","-0.300811","0.149221","0.609486","0.609486","17.617219","0.149221","23.454109","67.329479","-0.018375","-0.058942","-0.077317","77.278400","65.350000","71.486957","60.942447","77.964158","64.797562","86.240573","58.947907","60.554887","<1B USD"
"PSEC PRA","PSEC","","9","10/16/2024","7/19/2026","","0.330000","5.35%","19.550000","15.210000","c525","16.180000","0.970000","-3.370000","16.270000","17.580000","-0.550000","-7.980000","14.580000","21.540000","14.040000","21.540000","27.000000","15.950000","3.280000","3.140000","5.650000","4.370000","4.310000","3.140000","9.250000","1.490000","9.000000","6.520000","4.800000","0.044586","-0.645405","0.044586","-0.419469","-0.249428","-0.238979","-0.496933","-0.316667","13.566879","31.913514","13.566879","52.247788","-6.948307","-7.459813","12.261844","5.608437","1.705583","41.257165","1.952053","7.554124","29.542418","1.000000","6.668312","2.885298","-0.419469","-0.645405","0.044586","0.044586","0.044586","10.468140","0.044586","13.514064","42.080651","-0.238979","-0.249428","-0.488407","41.225000","20.800000","37.911623","27.210888","35.364605","27.602241","37.310484","26.013465","1.000000","<1B USD"
"REGCO","REG","","NR","10/16/2024","","","0.370000","5.88%","","21.850000","c575","22.250000","0.400000","","22.410000","22.740000","-0.720000","-2.160000","21.430000","24.700000","21.200000","24.900000","27.000000","21.990000","70.250000","60.640000","78.190000","75.500000","71.430000","33.290000","78.780000","12.830000","","63.800000","35.300000","1.110243","-0.108276","0.158476","-0.101548","-0.069536","-0.016520","0.101097","0.990085","90.000000","80.255141","22.678100","80.860724","-0.899087","-0.404427","51.189808","60.874836","77.770455","98.894914","71.622710","60.070695","51.525318","55.214229","24.663636","21.463318","-0.101548","-0.108276","0.158476","1.110243","1.110243","23.954546","0.158476","24.333377","80.557932","-0.016520","-0.069536","-0.086056","61.202750","","","41.109215","52.916789","39.788260","53.341076","57.518674","60.949115","<1B USD"
"REGCP","REG","","NR","10/16/2024","","","0.390000","6.25%","","23.100000","c625","22.970000","-0.130000","","23.380000","23.750000","-1.740000","-3.280000","21.880000","25.630000","21.880000","25.630000","27.000000","22.700000","70.250000","60.640000","78.190000","75.500000","71.430000","33.290000","78.780000","12.830000","","63.800000","35.300000","1.110243","-0.108276","0.158476","-0.101548","-0.069536","-0.016520","0.101097","0.990085","90.000000","80.255141","22.678100","80.860724","-0.899087","-0.404427","51.189808","60.874836","77.770455","98.894914","71.622710","60.070695","51.525318","55.214229","24.663636","21.463318","-0.101548","-0.108276","0.158476","1.110243","1.110243","23.954546","0.158476","24.333377","80.557932","-0.016520","-0.069536","-0.086056","61.202750","","","41.109215","52.916789","39.788260","53.341076","57.518674","60.949115","<1B USD"
"REXR PRB","REXR","","NR","12/13/2024","","","0.370000","5.88%","25.390000","21.160000","c575","22.550000","1.390000","-2.840000","23.110000","22.840000","-2.440000","-1.280000","22.210000","24.570000","20.600000","24.570000","85.000000","22.530000","36.620000","29.680000","52.610000","39.920000","40.380000","29.680000","84.680000","8.670000","","50.180000","33.950000","0.233827","-0.567548","0.233827","-0.303935","-0.082665","-0.093115","-0.270227","0.078645","28.706199","38.920642","28.706199","62.645885","-1.239153","-2.319987","31.870281","21.544981","58.133412","51.546753","78.090914","29.566198","49.504335","36.547552","15.732752","8.242431","-0.303935","-0.567548","0.233827","0.233827","0.233827","12.863082","0.233827","31.491570","50.783264","-0.093115","-0.082665","-0.175781","57.340000","","","38.436169","49.541000","39.357659","52.774625","55.747563","44.672735","<1B USD"
