"PREF IBKR","PREF YF","CMON","FF-FR_","BOND_","CRDT SCORE_","EX-DIV DATE","CALL DATE","MATUR DATE","DIV AMOUNT","COUPON","Aug2022_Price","Oct19_Price","CMON OUTS SHARES","CMON SECTOR","LAST PRICE","TIME TO DIV","DIV ADJ.PRICE","Unnamed: 18","Unnamed: 19","Unnamed: 20","Unnamed: 21","Last Price","Oct19_diff","Aug2022_diff","SMA88","SMA268","SMA88 chg","SMA268 chg","6M Low","6M High","1Y Low","1Y High","Div adj.price","COM_LAST_PRICE","COM_52W_LOW","COM_52W_HIGH","COM_6M_PRICE","COM_3M_PRICE","COM_5Y_LOW","COM_5Y_HIGH","COM_MKTCAP","CRDT_SCORE","COM_FEB2020_PRICE","COM_MAR2020_PRICE","COM_5Y_LOW_CHG","COM_5Y_HIGH_CHG","COM_52W_LOW_CHG","COM_52W_HIGH_CHG","COM_6M_CHG","COM_3M_CHG","COM_FEB2020_CHG","COM_MAR2020_CHG","5Y_LOW_SKOR","5Y_HIGH_SKOR","52W_LOW_SKOR","52W_HIGH_SKOR","COM_6M_SKOR","COM_3M_SKOR","FEB2020_SKOR","MAR2020_SKOR","Normalized_5Y_LOW","Normalized_5Y_HIGH","Normalized_52W_LOW","Normalized_52W_HIGH","Normalized_COM_6M","Normalized_COM_3M","Normalized_FEB2020","Normalized_MAR2020","52W_HIGH_CHG","5Y_HIGH_CHG","52W_LOW_CHG","5Y_LOW_CHG","5Y_CHG","5Y CHG SKOR","52W_CHG","52W CHG SKOR","TOTAL_HIGH_SCORE","3M_PERF","6M_PERF","RECENT_TOTAL","MKTCAP_NORM","CRDT_NORM","SOLIDITY_SCORE","H2020_SKOR","H2020_NORM","L2020_SKOR","L2020_NORM","COM_6M_NORM","COM_3M_NORM","MKTCAP_RANGE"
"FLG PRA","FLG-A","FLG","NFF","","8.500000","06/06/2025","6/17/2027","NONE","0.400000","6.38%","","","415.83","Regionalbank","","80.000000","","","","","","20.840000","","","22.430000","21.060000","-7.070000","-1.040000","20.250000","24.150000","8.500000","24.150000","20.800000","11.080000","8.560000","13.350000","10.000000","11.990000","5.100000","42.990000","4.607396","8.500000","","","1.172549","-0.742266","0.294393","-0.170037","0.108000","-0.075897","","","90.000000","23.196092","33.551402","74.696629","5.307065","-0.956258","","","","32.543793","","91.598008","79.059502","61.830367","","","-0.170037","-0.742266","0.294393","1.172549","1.172549","15.589205","0.294393","29.639782","48.946361","-0.075897","0.108000","0.032103","49.018490","12.880000","42.250683","0.000000","1.000000","0.000000","1.000000","81.825553","67.175580","<1B USD"
"FRMEP","FRMEP","FRME","","","8.000000","07/28/2025","8/15/2025","NONE","0.470000","7.50%","26.000000","23.230000","58.20","Regionalbank","","42.000000","","","","","","25.260000","2.030000","-0.740000","25.320000","25.390000","-0.230000","-0.500000","24.150000","25.900000","22.790000","26.430000","25.010000","35.860000","30.800000","46.130000","42.740000","40.680000","21.500000","50.650000","2.087052","8.000000","41.550000","24.880000","0.667907","-0.292004","0.164286","-0.222632","-0.160973","-0.118486","-0.136943","0.441318","63.432558","63.719645","23.142857","69.963148","-2.050148","-2.064362","269.486780","209.866999","","88.584770","","96.741714","54.396455","57.594649","13.861051","14.186491","-0.222632","-0.292004","0.164286","0.667907","0.667907","13.196632","0.164286","21.142609","66.841396","-0.118486","-0.160973","-0.279459","42.717630","8.920000","46.517262","44.934161","58.859148","46.819948","59.499712","60.420272","63.533025","<1B USD"
"GAINI","GAINI","GAIN","","","8.000000","07/14/2025","2/1/2027","2/1/2030","0.490000","7.88%","","","36.84","Assetmanagement","","28.000000","","","","","","25.270000","","","","","","","24.600000","25.530000","24.600000","25.530000","24.930000","14.130000","11.420000","15.340000","13.140000","13.480000","8.160000","17.150000","0.520549","8.000000","13.650000","7.720000","0.731618","-0.176093","0.237303","-0.078879","0.075342","0.048220","0.035165","0.830311","68.529412","74.151603","28.984238","82.900913","4.413785","2.273053","328.212494","273.254463","","90.770007","","10.379412","76.065026","74.174378","16.663691","18.169291","-0.078879","-0.176093","0.237303","0.731618","0.731618","13.498692","0.237303","25.911309","78.526258","0.048220","0.075342","0.123562","37.602745","8.920000","49.430099","33.424152","44.038369","33.984113","43.461833","79.226620","77.790956","<1B USD"
"GAINL","GAINL","GAIN","","BB","8.000000","07/15/2025","8/1/2025","8/1/2028","0.500000","8.00%","","25.070000","36.84","Assetmanagement","","29.000000","","","","","","25.480000","0.410000","","25.640000","25.750000","-0.630000","-1.040000","25.270000","26.300000","24.700000","27.130000","25.140000","14.130000","11.420000","15.340000","13.140000","13.480000","8.160000","17.150000","0.520549","8.000000","13.650000","7.720000","0.731618","-0.176093","0.237303","-0.078879","0.075342","0.048220","0.035165","0.830311","68.529412","74.151603","28.984238","82.900913","4.413785","2.273053","328.212494","273.254463","","90.770007","","10.379412","76.065026","74.174378","16.663691","18.169291","-0.078879","-0.176093","0.237303","0.731618","0.731618","13.498692","0.237303","25.911309","78.526258","0.048220","0.075342","0.123562","37.602745","8.920000","50.418701","33.424152","44.038369","33.984113","43.461833","79.226620","77.790956","<1B USD"
"GAINN","GAINN","GAIN","","BB","8.000000","07/11/2025","5/1/2023","5/1/2026","0.310000","5.00%","23.850000","23.230000","36.84","Assetmanagement","","25.000000","","","","","","24.900000","1.670000","1.050000","24.870000","24.610000","0.110000","1.180000","24.250000","25.130000","23.000000","25.280000","24.680000","14.130000","11.420000","15.340000","13.140000","13.480000","8.160000","17.150000","0.520549","8.000000","13.650000","7.720000","0.731618","-0.176093","0.237303","-0.078879","0.075342","0.048220","0.035165","0.830311","68.529412","74.151603","28.984238","82.900913","4.413785","2.273053","328.212494","273.254463","","90.770007","","10.379412","76.065026","74.174378","16.663691","18.169291","-0.078879","-0.176093","0.237303","0.731618","0.731618","13.498692","0.237303","25.911309","78.526258","0.048220","0.075342","0.123562","37.602745","8.920000","50.418701","33.424152","44.038369","33.984113","43.461833","79.226620","77.790956","<1B USD"
"GAINZ","GAINZ","GAIN","","BB","8.000000","07/11/2025","11/1/2023","11/1/2028","0.310000","4.75%","23.450000","21.850000","36.84","Assetmanagement","","25.000000","","","","","","23.190000","1.340000","-0.260000","23.060000","23.210000","0.580000","-0.070000","22.210000","24.150000","21.380000","24.760000","22.970000","14.130000","11.420000","15.340000","13.140000","13.480000","8.160000","17.150000","0.520549","8.000000","13.650000","7.720000","0.731618","-0.176093","0.237303","-0.078879","0.075342","0.048220","0.035165","0.830311","68.529412","74.151603","28.984238","82.900913","4.413785","2.273053","328.212494","273.254463","","90.770007","","10.379412","76.065026","74.174378","16.663691","18.169291","-0.078879","-0.176093","0.237303","0.731618","0.731618","13.498692","0.237303","25.911309","78.526258","0.048220","0.075342","0.123562","37.602745","8.920000","50.418701","33.424152","44.038369","33.984113","43.461833","79.226620","77.790956","<1B USD"
"GAM PRB","GAM-B","GAM","","","8.000000","06/09/2025","9/24/2008","NONE","0.370000","5.95%","26.210000","24.280000","27.06","Cef","","83.000000","","","","","","24.650000","0.370000","-1.560000","24.870000","25.180000","-0.900000","-2.110000","24.430000","26.240000","23.740000","26.240000","24.620000","54.540000","41.790000","55.440000","52.510000","50.250000","30.760000","55.440000","1.475852","8.000000","38.680000","24.750000","0.773082","-0.016234","0.305097","-0.016234","0.038659","0.085373","0.410031","1.203636","71.846554","88.538961","34.407753","88.538961","3.410393","3.239731","456.121999","334.088933","","1.434621","","9.818621","72.701426","77.869495","22.768075","21.991679","-0.016234","-0.016234","0.305097","0.773082","0.773082","13.695280","0.305097","30.338877","88.538961","0.085373","0.038659","0.124032","41.189630","8.920000","55.034319","43.966813","57.613549","46.743778","59.404541","76.307321","80.968615","<1B USD"
"GECCH","GECCH","GECC","","BB","8.000000","06/13/2025","12/30/2026","12/31/2029","0.500000","8.13%","","","11.54","Assetmanagement","","87.000000","","","","","","25.030000","","","","","","","24.380000","25.440000","24.380000","25.440000","25.010000","10.980000","8.870000","11.390000","10.630000","10.150000","7.510000","32.810000","0.126709","8.000000","","","0.462051","-0.665346","0.237880","-0.035996","0.032926","0.081773","","","46.964048","30.118866","29.030440","86.760316","3.253561","3.146071","","","","42.117461","","9.999483","72.175692","77.511483","","","-0.035996","-0.665346","0.237880","0.462051","0.462051","12.220640","0.237880","25.949026","58.439591","0.081773","0.032926","0.114699","35.633545","8.920000","41.030225","0.000000","1.000000","0.000000","1.000000","75.851031","80.660738","<1B USD"
"GECCI","GECCI","GECC","","","8.000000","06/13/2025","4/30/2026","4/30/2029","0.530000","8.50%","","","11.54","Assetmanagement","","87.000000","","","","","","24.980000","","","25.190000","25.210000","-0.820000","-0.920000","24.750000","25.480000","24.670000","25.700000","24.960000","10.980000","8.870000","11.390000","10.630000","10.150000","7.510000","32.810000","0.126709","8.000000","","","0.462051","-0.665346","0.237880","-0.035996","0.032926","0.081773","","","46.964048","30.118866","29.030440","86.760316","3.253561","3.146071","","","","42.117461","","9.999483","72.175692","77.511483","","","-0.035996","-0.665346","0.237880","0.462051","0.462051","12.220640","0.237880","25.949026","58.439591","0.081773","0.032926","0.114699","35.633545","8.920000","40.225711","0.000000","1.000000","0.000000","1.000000","75.851031","80.660738","<1B USD"
"GECCO","GECCO","GECC","","BB","8.000000","06/13/2025","6/30/2023","6/30/2026","0.360000","5.88%","24.750000","24.050000","11.54","Assetmanagement","","87.000000","","","","","","25.730000","1.680000","0.980000","25.240000","24.910000","1.950000","3.300000","24.260000","27.200000","23.000000","27.200000","25.720000","10.980000","8.870000","11.390000","10.630000","10.150000","7.510000","32.810000","0.126709","8.000000","","","0.462051","-0.665346","0.237880","-0.035996","0.032926","0.081773","","","46.964048","30.118866","29.030440","86.760316","3.253561","3.146071","","","","42.117461","","9.999483","72.175692","77.511483","","","-0.035996","-0.665346","0.237880","0.462051","0.462051","12.220640","0.237880","25.949026","58.439591","0.081773","0.032926","0.114699","35.633545","8.920000","41.030225","0.000000","1.000000","0.000000","1.000000","75.851031","80.660738","<1B USD"
"GECCZ","GECCZ","GECC","","BB","8.000000","06/13/2025","9/30/2025","9/30/2028","0.540000","8.75%","","24.640000","11.54","Assetmanagement","","","","","","","","","","","","","","","","","","","","10.980000","8.870000","11.390000","10.630000","10.150000","7.510000","32.810000","0.126709","8.000000","","","0.462051","-0.665346","0.237880","-0.035996","0.032926","0.081773","","","46.964048","30.118866","29.030440","86.760316","3.253561","3.146071","","","","42.117461","","9.999483","72.175692","77.511483","","","-0.035996","-0.665346","0.237880","0.462051","0.462051","12.220640","0.237880","25.949026","58.439591","0.081773","0.032926","0.114699","35.633545","8.920000","41.030225","0.000000","1.000000","0.000000","1.000000","75.851031","80.660738","<1B USD"
"GLADZ","GLADZ","GLAD","","BB","8.000000","05/15/2025","9/1/2025","9/1/2028","0.480000","7.75%","","25.020000","22.33","Cef","","58.000000","","","","","","25.300000","0.280000","","25.500000","25.450000","-0.790000","-0.590000","24.970000","25.980000","24.450000","25.980000","25.130000","26.910000","21.400000","30.430000","27.860000","27.210000","13.300000","30.430000","0.600900","8.000000","","","1.023308","-0.115675","0.257477","-0.115675","-0.034099","-0.011025","","","90.000000","79.589221","30.598131","79.589221","1.420237","0.731591","","","","97.387439","","98.156598","66.029972","68.282154","","","-0.115675","-0.115675","0.257477","1.023308","1.023308","14.881635","0.257477","27.228834","79.589221","-0.011025","-0.034099","-0.045124","38.004500","8.920000","51.033892","0.000000","1.000000","0.000000","1.000000","70.517106","72.723869","<1B USD"
"GMRE PRA","GMRE-A","GMRE","","","8.000000","07/11/2025","9/15/2022","NONE","0.470000","7.50%","25.540000","24.460000","66.88","Reit","","25.000000","","","","","","25.050000","0.590000","-0.490000","25.020000","25.140000","0.110000","-0.340000","23.380000","26.260000","23.320000","26.260000","24.710000","6.290000","6.055000","10.459900","8.460000","8.800000","6.055000","18.510000","0.420675","8.000000","15.340000","9.470000","0.038811","-0.660184","0.038811","-0.398656","-0.256501","-0.285227","-0.589961","-0.335797","13.104872","30.583468","13.104872","54.120976","-5.828895","-8.003399","143.638739","104.042203","29.896384","42.759970","29.896384","72.609148","56.796491","51.014149","7.855049","7.537243","-0.398656","-0.660184","0.038811","0.038811","0.038811","10.214007","0.038811","12.947949","42.352222","-0.285227","-0.256501","-0.541728","37.103375","8.920000","34.042250","34.294278","45.158780","35.638902","45.529429","49.426278","44.010250","<1B USD"
"GNL PRA","GNL-A","GNL","","","8.000000","07/02/2025","9/12/2022","NONE","0.450000","7.25%","25.750000","16.960000","229.01","Reit","","16.000000","","","","","","22.200000","5.240000","-3.550000","22.130000","22.070000","0.330000","0.610000","19.360000","23.770000","16.420000","23.770000","21.830000","7.390000","6.510000","9.110000","7.290000","8.170000","6.510000","20.120000","1.692384","8.000000","21.160000","12.310000","0.135177","-0.632704","0.135177","-0.188804","0.013717","-0.095471","-0.650756","-0.399675","20.814132","33.056660","20.814132","73.007684","2.728159","-1.465560","117.708515","91.030861","91.587224","46.180205","91.587224","89.333953","70.414423","59.883564","6.617549","6.719706","-0.188804","-0.632704","0.135177","0.135177","0.135177","10.670889","0.135177","19.241520","53.032172","-0.095471","0.013717","-0.081754","41.730960","8.920000","40.332587","37.078322","48.743634","38.111076","48.618315","74.322411","65.501403","<1B USD"
"GNL PRB","GNL-B","GNL","","","8.000000","07/02/2025","11/26/2024","NONE","0.430000","6.88%","26.040000","16.010000","229.01","Reit","","16.000000","","","","","","21.130000","5.120000","-4.910000","21.060000","21.180000","0.330000","-0.240000","18.680000","24.210000","15.610000","24.210000","20.780000","7.390000","6.510000","9.110000","7.290000","8.170000","6.510000","20.120000","1.692384","8.000000","21.160000","12.310000","0.135177","-0.632704","0.135177","-0.188804","0.013717","-0.095471","-0.650756","-0.399675","20.814132","33.056660","20.814132","73.007684","2.728159","-1.465560","117.708515","91.030861","91.587224","46.180205","91.587224","89.333953","70.414423","59.883564","6.617549","6.719706","-0.188804","-0.632704","0.135177","0.135177","0.135177","10.670889","0.135177","19.241520","53.032172","-0.095471","0.013717","-0.081754","41.730960","8.920000","40.332587","37.078322","48.743634","38.111076","48.618315","74.322411","65.501403","<1B USD"
"GNL PRD","GNL-D","GNL","","","8.000000","07/03/2025","3/26/2024","NONE","0.470000","7.50%","","17.920000","229.01","Reit","","17.000000","","","","","","22.790000","4.870000","","22.770000","22.450000","0.100000","1.510000","20.250000","24.410000","16.440000","24.470000","22.410000","7.390000","6.510000","9.110000","7.290000","8.170000","6.510000","20.120000","1.692384","8.000000","21.160000","12.310000","0.135177","-0.632704","0.135177","-0.188804","0.013717","-0.095471","-0.650756","-0.399675","20.814132","33.056660","20.814132","73.007684","2.728159","-1.465560","117.708515","91.030861","91.587224","46.180205","91.587224","89.333953","70.414423","59.883564","6.617549","6.719706","-0.188804","-0.632704","0.135177","0.135177","0.135177","10.670889","0.135177","19.241520","53.032172","-0.095471","0.013717","-0.081754","41.730960","8.920000","40.332587","37.078322","48.743634","38.111076","48.618315","74.322411","65.501403","<1B USD"
"GNL PRE","GNL-E","GNL","","","8.000000","07/03/2025","12/15/2025","NONE","0.460000","7.38%","","17.640000","229.01","Reit","","17.000000","","","","","","22.390000","4.750000","","22.390000","22.210000","-0.000000","0.810000","20.290000","23.790000","16.100000","23.790000","22.020000","7.390000","6.510000","9.110000","7.290000","8.170000","6.510000","20.120000","1.692384","8.000000","21.160000","12.310000","0.135177","-0.632704","0.135177","-0.188804","0.013717","-0.095471","-0.650756","-0.399675","20.814132","33.056660","20.814132","73.007684","2.728159","-1.465560","117.708515","91.030861","91.587224","46.180205","91.587224","89.333953","70.414423","59.883564","6.617549","6.719706","-0.188804","-0.632704","0.135177","0.135177","0.135177","10.670889","0.135177","19.241520","53.032172","-0.095471","0.013717","-0.081754","41.730960","8.920000","40.332587","37.078322","48.743634","38.111076","48.618315","74.322411","65.501403","<1B USD"
"GPMT PRA","GPMT-A","GPMT","NFF","","8.000000","06/30/2025","1/15/2027","NONE","0.440000","7.00%","","","48.41","Reit","","14.000000","","","","","","18.520000","","","17.560000","17.050000","5.470000","8.650000","16.200000","19.020000","15.380000","19.020000","18.150000","2.420000","1.610000","3.660000","3.210000","2.870000","1.610000","15.920000","0.117152","8.000000","18.270000","4.260000","0.503106","-0.847990","0.503106","-0.338798","-0.246106","-0.156794","-0.867542","-0.431925","50.248447","13.680905","50.248447","59.508197","-5.473469","-3.061095","25.245438","84.461859","","19.385016","","80.815564","57.987961","53.784647","2.204819","6.306959","-0.338798","-0.847990","0.503106","0.503106","0.503106","12.415287","0.503106","43.270667","36.594551","-0.156794","-0.246106","-0.402900","35.585760","8.920000","31.032158","35.734590","47.013387","30.349836","38.920945","50.460366","60.256569","<1B USD"
